IP,TimeStamp,URL,Status
10.131.2.1,2017-11-12 11:36:51,GET /login.php HTTP/1.1,200
10.128.2.1,2017-12-02 18:35:48,GET /profile.php?user=sanaul HTTP/1.1,401
10.130.2.1,2017-11-13 09:11:14,GET / HTTP/1.1,302
10.128.2.1,2017-11-30 17:00:34,GET /login.php HTTP/1.1,200
10.131.2.1,2017-11-22 23:22:51,GET /contestsubmit.php?id=44 HTTP/1.1,401
10.128.2.1,2017-11-30 15:50:40,GET /profile.php?user=utshab_1603022 HTTP/1.1,400
10.129.2.1,2017-11-18 05:35:48,GET /contestsubmit.php?id=45 HTTP/1.1,403
10.131.2.1,2018-01-29 20:21:36,GET /contestsubmission.php?id=13 HTTP/1.1,401
10.131.0.1,2018-01-29 20:24:25,GET /login.php HTTP/1.1,200
10.129.2.1,2017-11-30 14:59:16,GET /contestproblem.php?name= HTTP/1.1,401
10.131.0.1,2017-11-08 12:33:08,GET / HTTP/1.1,302
10.128.2.1,2017-11-24 11:35:34,GET /profile.php?user=Riyal_RUET HTTP/1.1,403
10.128.2.1,2017-11-30 15:36:33,GET /description.php?id=77 HTTP/1.1,401
10.131.0.1,2017-11-30 17:46:44,GET /details.php?name=Another%20Multiplication%20Game&cod=16 HTTP/1.1,403
10.130.2.1,2017-11-30 14:06:34,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,302
10.128.2.1,2017-11-17 18:34:42,GET /css/main.css HTTP/1.1,200
10.130.2.1,2017-11-29 13:31:27,GET / HTTP/1.1,302
10.129.2.1,2017-11-19 06:55:00,GET /description.php?id=63 HTTP/1.1,400
10.128.2.1,2017-11-11 19:14:20,GET /description.php?id=77 HTTP/1.1,403
10.131.2.1,2017-11-13 17:59:07,GET /allsubmission.php?name=zerocool HTTP/1.1,401
10.131.2.1,2017-11-15 05:40:06,GET / HTTP/1.1,302
10.131.0.1,2017-11-29 18:40:16,GET /css/main.css HTTP/1.1,200
10.131.2.1,2017-11-30 06:32:06,GET /contestsubmission.php?id=16&page=2 HTTP/1.1,401
10.128.2.1,2017-12-18 04:39:10,GET /bootstrap-3.3.7/js/bootstrap.min.js HTTP/1.1,200
10.129.2.1,2017-11-30 20:11:24,GET /process.php HTTP/1.0,403
10.128.2.1,2017-11-26 22:15:58,POST /compile.php HTTP/1.1,200
10.129.2.1,2017-11-23 06:48:18,GET /bootstrap-3.3.7/js/bootstrap.min.js HTTP/1.1,200
10.131.0.1,2017-11-12 19:44:13,GET /description.php?id=77 HTTP/1.1,200
10.129.2.1,2017-11-30 15:52:10,GET /login.php HTTP/1.1,200
10.129.2.1,2017-11-30 18:46:32,GET /profile.php?user=xyz HTTP/1.1,400
10.130.2.1,2017-11-11 18:10:50,GET /logout.php HTTP/1.1,400
10.131.0.1,2017-12-16 07:33:10,GET / HTTP/1.1,302
10.129.2.1,2017-11-25 17:58:30,GET /css/style.css HTTP/1.1,200
10.130.2.1,2017-11-09 14:37:33,GET /contestsubmission.php?id=16&show=bruce HTTP/1.1,401
10.131.0.1,2017-11-30 15:57:57,GET /profile.php?user=mahadi HTTP/1.1,200
10.129.2.1,2017-12-18 19:05:57,GET /contestsubmission.php?id=13&show=AYSrizon HTTP/1.1,400
10.128.2.1,2017-11-22 05:58:19,POST /pcompile.php HTTP/1.1,400
10.129.2.1,2017-11-30 13:24:23,POST /action.php HTTP/1.1,401
10.131.0.1,2017-11-30 15:53:26,GET /contestsubmission.php?id=16&show=bruce HTTP/1.1,200
10.128.2.1,2017-11-30 15:31:00,GET /contestsubmit.php?id=41 HTTP/1.1,200
10.131.0.1,2017-11-30 15:43:18,GET /login.php?value=fail HTTP/1.1,403
10.129.2.1,2017-11-30 20:07:13,GET /profile.php?user=uva HTTP/1.1,403
10.131.2.1,2017-11-09 13:20:32,GET /contestsubmission.php?id=13 HTTP/1.1,401
10.128.2.1,2017-11-30 12:17:48,GET /login.php?value=fail HTTP/1.1,200
10.129.2.1,2017-11-29 15:13:01,GET /home.php HTTP/1.1,200
10.129.2.1,2017-11-16 20:03:52,GET /login.php?value=fail HTTP/1.1,200
10.129.2.1,2017-11-29 18:40:15,GET / HTTP/1.1,302
10.131.2.1,2017-12-16 04:53:17,GET /contestsubmission.php?id=3 HTTP/1.1,400
10.130.2.1,2017-11-15 17:43:53,GET /login.php HTTP/1.1,200
10.131.0.1,2017-11-30 15:00:17,GET /login.php HTTP/1.0,401
10.131.0.1,2017-11-12 12:39:09,GET /allsubmission.php HTTP/1.1,200
10.130.2.1,2017-11-30 15:28:26,GET / HTTP/1.1,302
10.131.2.1,2017-11-23 18:25:45,GET /submit.php?id=67 HTTP/1.1,401
10.130.2.1,2017-12-01 16:27:30,GET /login.php HTTP/1.1,200
10.128.2.1,2017-12-01 16:52:28,GET /editcontestproblem.php?id=45 HTTP/1.1,401
10.131.2.1,2017-11-17 05:17:55,GET /css/main.css HTTP/1.1,304
10.131.2.1,2017-11-30 20:11:24,GET /profile.php?user=bruce HTTP/1.1,403
10.131.0.1,2017-11-30 17:13:19,GET /submit.php HTTP/1.0,400
10.131.0.1,2017-11-30 12:52:35,GET /details.php?id=43 HTTP/1.1,401
10.130.2.1,2017-12-01 22:22:15,POST /compile.php HTTP/1.1,200
10.128.2.1,2017-11-13 16:05:13,GET /login.php?value=fail HTTP/1.1,400
10.131.0.1,2017-11-30 15:00:54,GET / HTTP/1.1,302
10.130.2.1,2017-11-09 14:36:43,GET /contestsubmission.php?id=16&show=Tasnim_1610007 HTTP/1.1,401
10.129.2.1,2017-11-29 15:12:58,GET /contestproblem.php?name=RUET%20OJ%20TLE%20Testing%20Contest HTTP/1.1,200
10.128.2.1,2017-11-30 16:20:40,GET /details.php?id=35 HTTP/1.1,403
10.131.2.1,2017-11-30 16:32:33,GET /contestsubmission.php?id=16 HTTP/1.1,200
10.129.2.1,2017-12-01 08:29:14,GET /profile.php?user=emrul_mu HTTP/1.1,403
10.128.2.1,2017-11-11 19:46:55,GET /js/vendor/jquery-1.12.0.min.js HTTP/1.1,304
10.129.2.1,2017-12-01 08:17:39,GET /fonts/fontawesome-webfont.woff2?v=4.6.3 HTTP/1.1,200
10.131.0.1,2017-11-29 16:15:40,GET /profile.php?user=Shawon_ICT HTTP/1.1,401
10.128.2.1,2017-11-19 07:51:34,GET /description.php?id=73 HTTP/1.1,401
10.131.2.1,2017-11-30 19:21:37,GET /bootstrap-3.3.7/js/bootstrap.min.js HTTP/1.1,200
10.131.0.1,2017-11-12 12:39:05,GET /showcode.php?id=283&nm=ashadullah HTTP/1.1,200
10.129.2.1,2017-11-09 19:53:52,GET /compiler.php HTTP/1.1,400
10.129.2.1,2017-11-30 14:56:16,GET /details.php?name=Research%20Items&cod=16 HTTP/1.1,403
10.131.0.1,2017-11-30 16:20:38,GET /submit.php?id=78 HTTP/1.1,403
10.128.2.1,2017-11-30 12:33:13,GET /djquery/jquery-1.8.3.min.js HTTP/1.1,400
10.128.2.1,2017-11-30 15:45:08,GET /showcode.php?id=285&nm=ksrsingh HTTP/1.1,400
10.131.2.1,2017-11-30 15:07:38,GET /home.php HTTP/1.1,200
10.131.0.1,2017-11-29 16:18:05,GET /home.php HTTP/1.1,200
10.129.2.1,2017-11-30 16:35:24,GET /profile.php?user=Goni HTTP/1.1,401
10.129.2.1,2017-11-23 18:42:42,POST /profile.php?user=shawon HTTP/1.1,401
10.129.2.1,2017-11-25 17:58:29,GET /css/bootstrap.min.css HTTP/1.1,200
10.131.0.1,2017-11-16 16:17:31,GET /dcss/bootstrap-datetimepicker.min.css HTTP/1.1,200
10.131.2.1,2017-11-08 18:46:55,GET /login.php HTTP/1.1,200
10.129.2.1,2017-12-03 15:53:48,GET / HTTP/1.1,302
10.131.0.1,2018-01-29 20:21:46,GET /login.php HTTP/1.1,200
10.131.0.1,2017-11-22 23:19:26,GET /contestproblem.php?name=RUET%20OJ%20Testing%20Contest%203 HTTP/1.1,403
10.129.2.1,2017-12-18 08:50:23,GET /submit.php?id=77 HTTP/1.1,400
10.131.0.1,2017-11-30 16:34:21,GET /contestsubmission.php?id=16&page=1 HTTP/1.1,403
10.131.0.1,2018-01-29 20:18:49,GET /submit.php?id=63 HTTP/1.1,400
10.131.0.1,2017-11-25 18:21:40,GET /sign.php HTTP/1.1,200
10.131.2.1,2017-11-30 16:12:52,GET /contestshowcode.php?id=339&nm=shawon&cn=13 HTTP/1.1,401
10.131.2.1,2017-11-30 17:17:47,GET /home.php HTTP/1.0,401
10.128.2.1,2017-12-20 02:49:20,GET /home.php HTTP/1.1,302
10.128.2.1,2017-11-30 15:07:50,GET /img/ruet.png HTTP/1.1,200
10.128.2.1,2017-11-26 20:02:12,GET /contestsubmission.php?id=16&show=bruce HTTP/1.1,400
10.131.0.1,2017-12-16 19:11:54,GET /editcontestproblem.php?id=43 HTTP/1.1,403
10.128.2.1,2018-01-29 20:20:32,GET /home.php HTTP/1.1,302
10.129.2.1,2017-11-25 21:42:10,GET /contestproblem.php?name=ncpc%202016 HTTP/1.1,400
10.130.2.1,2017-12-14 05:17:34,GET / HTTP/1.1,302
10.130.2.1,2017-11-26 19:53:05,POST /contestsubmission.php HTTP/1.1,403
10.128.2.1,2018-01-29 20:20:25,GET /login.php HTTP/1.1,200
10.131.0.1,2018-01-29 20:20:48,GET /home.php HTTP/1.1,302
10.131.0.1,2018-01-29 20:26:59,GET /login.php HTTP/1.1,200
10.129.2.1,2018-01-29 20:19:14,GET /showcode.php?id=282&nm=ashadullah HTTP/1.1,400
10.129.2.1,2017-11-25 21:32:28,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,401
10.130.2.1,2017-12-02 07:15:53,GET /login.php HTTP/1.1,200
10.131.2.1,2017-11-17 03:56:08,GET /js/vendor/jquery-1.12.0.min.js HTTP/1.1,200
10.128.2.1,2017-11-30 20:06:54,GET /css/main.css HTTP/1.1,200
10.130.2.1,2017-12-01 05:52:08,GET /css/main.css HTTP/1.1,200
10.131.0.1,2017-11-17 08:03:34,GET /contestproblem.php?name=ncpc_ruet HTTP/1.1,403
10.131.2.1,2017-12-01 10:52:31,GET /contestshowcode.php?id=338&nm=shawon&cn=13 HTTP/1.1,400
10.131.2.1,2017-11-16 15:51:04,GET /login.php HTTP/1.1,200
10.130.2.1,2017-11-09 06:36:01,GET /contestsubmission.php?id=13&page=2 HTTP/1.1,400
10.131.0.1,2017-12-15 08:47:56,GET /contestproblem.php?name= HTTP/1.1,403
10.131.0.1,2017-11-30 19:29:25,GET /login.php HTTP/1.1,200
10.131.0.1,2017-12-14 04:54:00,GET /showcode.php?id=285&nm=ksrsingh HTTP/1.1,400
10.131.2.1,2017-12-15 17:07:15,GET /contestsubmission.php?id=16&page=1 HTTP/1.1,401
10.131.2.1,2017-11-30 15:07:10,GET /css/normalize.css HTTP/1.1,200
10.131.0.1,2017-11-30 09:35:50,GET /login.php?value=fail HTTP/1.1,200
10.130.2.1,2017-11-30 12:49:12,GET /css/normalize.css HTTP/1.1,200
10.128.2.1,2017-11-09 14:38:41,GET /logout.php HTTP/1.0,401
10.130.2.1,2017-11-30 19:58:57,GET /archive.php HTTP/1.1,200
10.131.0.1,2017-12-01 16:54:54,GET /contestsubmission.php HTTP/1.0,400
10.131.2.1,2017-11-30 14:59:16,GET /countdown.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200
10.128.2.1,2017-11-30 17:16:02,GET /css/main.css HTTP/1.1,403
10.131.2.1,2017-11-30 15:08:48,GET /js/vendor/moment.min.js HTTP/1.1,200
10.128.2.1,2017-11-26 19:09:31,GET /login.php HTTP/1.1,200
10.130.2.1,2017-11-30 16:12:58,GET /standings.php?id=16 HTTP/1.1,200
10.131.2.1,2017-11-14 22:27:50,GET /css/font-awesome.min.css HTTP/1.1,200
10.131.2.1,2017-11-13 16:04:30,GET / HTTP/1.1,200
10.131.2.1,2017-11-29 16:40:45,GET /details.php?id=43 HTTP/1.1,401
10.129.2.1,2017-11-13 13:03:04,GET /home.php HTTP/1.1,200
10.128.2.1,2017-11-17 05:53:36,GET /css/normalize.css HTTP/1.1,200
10.128.2.1,2017-11-30 12:02:41,GET /contestproblem.php?name=RUET%20OJ%20Testing%20Contest%202 HTTP/1.1,400
10.130.2.1,2018-01-29 20:20:36,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.131.2.1,2017-11-17 13:29:42,GET /contestsubmission.php?id=13 HTTP/1.1,200
10.131.0.1,2018-01-29 20:28:00,GET /login.php HTTP/1.1,200
10.128.2.1,2017-11-11 19:25:10,GET /profile.php?user=emrul_mu HTTP/1.1,400
10.129.2.1,2018-01-29 20:23:51,GET /edit.php?name=Shawon14012 HTTP/1.1,403
10.131.0.1,2017-11-30 16:09:05,GET / HTTP/1.0,401
10.131.2.1,2017-11-17 11:15:41,GET /profile.php?user=bala HTTP/1.1,403
10.128.2.1,2017-11-30 15:52:03,GET /details.php?name=Factorial%20Factorization&cod=16 HTTP/1.1,200
10.131.0.1,2017-12-03 03:28:54,GET /img/ruet.png HTTP/1.1,200
10.130.2.1,2017-12-15 17:07:43,GET /submit.php?id=73 HTTP/1.1,400
10.131.0.1,2017-11-30 12:17:19,GET / HTTP/1.1,302
10.131.0.1,2017-12-18 19:04:53,GET /home.php HTTP/1.1,200
10.131.2.1,2017-11-30 08:08:51,GET /js/chart.min.js HTTP/1.1,403
10.131.0.1,2018-01-29 20:26:31,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.131.0.1,2017-12-01 06:24:43,GET /standings.php?id=16 HTTP/1.1,200
10.128.2.1,2017-11-23 20:35:33,GET /contestsubmit.php?id=45 HTTP/1.1,401
10.131.2.1,2017-11-30 16:06:18,GET /profile.php?user=Shawon HTTP/1.1,401
10.131.0.1,2017-11-11 19:24:26,POST /process.php HTTP/1.1,302
10.131.0.1,2017-12-15 17:07:48,GET /profile.php?user=sammm HTTP/1.1,403
10.128.2.1,2018-01-29 20:18:25,GET /home.php HTTP/1.1,302
10.128.2.1,2018-01-29 20:20:58,GET /allsubmission.php?page=4 HTTP/1.1,403
10.130.2.1,2017-12-16 16:20:41,GET /css/normalize.css HTTP/1.1,200
10.130.2.1,2017-11-30 12:37:16,POST /update.php HTTP/1.1,401
10.131.0.1,2017-11-23 13:52:31,GET /contestsubmit.php?id=43 HTTP/1.1,401
10.130.2.1,2017-11-30 15:00:29,GET /img/ruet.png HTTP/1.1,401
10.131.0.1,2017-11-25 15:42:29,POST /process.php HTTP/1.1,302
10.130.2.1,2017-11-30 14:27:00,GET /edit.php?name=Shawon14012 HTTP/1.1,403
10.128.2.1,2017-11-23 07:25:58,GET /archive.php HTTP/1.1,403
10.131.2.1,2017-11-30 12:37:04,POST /allsubmission.php HTTP/1.1,401
10.130.2.1,2017-11-30 18:01:19,GET /details.php?name=Research%20Items&cod=16 HTTP/1.1,401
10.128.2.1,2018-01-29 20:27:44,GET /home.php HTTP/1.1,302
10.128.2.1,2017-11-29 15:41:26,GET /standings.php?id=3 HTTP/1.1,403
10.130.2.1,2017-11-30 16:51:01,GET /sign.php?value=fail HTTP/1.1,200
10.129.2.1,2017-11-18 07:12:37,GET /contestsubmission.php?id=12 HTTP/1.1,400
10.131.0.1,2017-11-12 13:02:16,GET /allsubmission.php HTTP/1.1,200
10.131.0.1,2017-11-17 16:05:21,GET /profile.php?user=uva HTTP/1.1,401
10.131.0.1,2017-11-30 15:47:34,GET /countdown.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,403
10.128.2.1,2017-11-25 15:33:44,GET /edit.php?name=Shawon14012 HTTP/1.1,401
10.131.0.1,2017-11-29 15:56:44,POST /contestsubmission.php HTTP/1.1,403
10.129.2.1,2017-11-25 21:44:40,GET /contestproblem.php?name=RUET%20OJ%20Testing%20Contest%202 HTTP/1.1,400
10.131.0.1,2018-01-29 20:27:04,GET /login.php HTTP/1.1,200
10.130.2.1,2017-11-30 07:52:58,GET /contestsubmit.php?id=43 HTTP/1.1,401
10.131.0.1,2017-12-20 06:58:01,GET /css/bootstrap.min.css HTTP/1.1,200
10.129.2.1,2017-11-15 21:16:59,GET /djquery/jquery-1.8.3.min.js HTTP/1.1,403
10.131.2.1,2017-11-29 14:05:37,GET /js/vendor/jquery-1.12.0.min.js HTTP/1.1,401
10.131.2.1,2017-12-02 16:46:21,GET /allsubmission.php HTTP/1.1,401
10.128.2.1,2017-11-17 05:20:26,GET / HTTP/1.1,302
10.131.2.1,2017-12-01 13:18:42,GET /css/font-awesome.min.css HTTP/1.1,200
10.131.0.1,2017-11-30 12:58:25,GET /archive.php HTTP/1.1,200
10.130.2.1,2017-12-21 15:44:42,GET /robots.txt HTTP/1.1,404
10.131.0.1,2017-11-30 15:27:03,GET /contestsubmission.php?id=16&show=tanu_1603070 HTTP/1.1,400
10.131.0.1,2017-11-30 09:35:53,GET /login.php?value=fail HTTP/1.1,200
10.131.0.1,2017-11-30 18:41:18,GET /css/style.css HTTP/1.1,200
10.131.0.1,2017-11-30 12:43:56,GET /bootstrap-3.3.7/js/bootstrap.min.js HTTP/1.1,200
10.129.2.1,2017-11-11 21:50:55,GET /css/main.css HTTP/1.1,200
10.128.2.1,2017-12-23 04:58:00,GET /contestsubmit.php?id=44 HTTP/1.1,401
10.129.2.1,2017-12-01 06:24:48,GET /showcode.php?id=284&nm=xyz_xyz HTTP/1.1,400
10.130.2.1,2017-11-10 06:48:05,GET / HTTP/1.1,302
10.130.2.1,2017-11-29 15:05:19,GET /contestproblem.php?name=RUET%20OJ%20Testing%20Contest%203 HTTP/1.1,401
10.131.0.1,2017-11-13 13:03:46,GET /details.php?id=34 HTTP/1.1,400
10.130.2.1,2018-01-29 20:20:35,GET /djs/vendor/bootstrap-datetimepicker.js HTTP/1.1,400
10.130.2.1,2017-12-14 15:16:40,GET /login.php HTTP/1.1,200
10.131.2.1,2018-01-29 20:17:54,GET /showcode.php?id=283&nm=ashadullah HTTP/1.1,403
10.131.0.1,2018-01-16 06:04:17,GET /description.php?id=58 HTTP/1.1,200
10.131.2.1,2017-11-09 20:59:13,GET /profile.php?user=uva HTTP/1.1,400
10.131.2.1,2017-11-30 16:13:16,GET /countdown.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,400
10.131.0.1,2017-11-17 16:48:01,GET /profile.php?user=Tazbinur%20Rahaman HTTP/1.1,401
10.131.0.1,2017-11-08 12:33:08,GET /description.php?id=60 HTTP/1.1,400
10.128.2.1,2017-11-29 21:52:36,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200
10.131.2.1,2017-12-16 19:13:12,GET /showcode.php?id=288&nm=Riyal_RUET HTTP/1.1,403
10.131.2.1,2017-11-21 08:17:20,GET /description.php?id=63 HTTP/1.1,403
10.131.0.1,2017-11-30 15:39:39,POST /home.php HTTP/1.1,401
10.128.2.1,2017-12-01 10:52:31,GET /compiler.php HTTP/1.1,401
10.131.2.1,2017-11-30 15:00:40,GET /allsubmission.php?page=4 HTTP/1.1,400
10.131.2.1,2017-11-11 19:39:49,GET /edit.php?name=zerocool HTTP/1.1,400
10.131.2.1,2017-11-11 19:41:44,GET /profile.php?user=ashadullah HTTP/1.1,200
10.131.2.1,2017-11-16 16:11:48,GET /login.php HTTP/1.1,200
10.131.2.1,2017-11-30 16:09:07,GET /js/vendor/jquery-1.12.0.min.js HTTP/1.1,403
10.131.0.1,2017-12-16 18:55:29,GET /details.php?id=43 HTTP/1.1,403
10.130.2.1,2017-11-22 04:57:02,GET /login.php HTTP/1.0,401
10.130.2.1,2017-12-01 10:50:14,GET /standings.php?id=16 HTTP/1.1,200
10.131.0.1,2018-01-16 06:03:20,GET /description.php?id=67 HTTP/1.1,400
10.128.2.1,2017-11-30 15:53:53,POST /announcement.php HTTP/1.1,403
10.128.2.1,2017-11-14 04:58:08,GET / HTTP/1.1,302
10.128.2.1,2017-11-17 16:27:03,GET /description.php?id=76 HTTP/1.1,401
10.131.0.1,2017-11-30 16:04:06,GET /js/jquery.min.js HTTP/1.1,401
10.131.2.1,2017-11-30 12:38:49,GET /profile.php?user=DevSkill HTTP/1.1,200
10.130.2.1,2017-11-30 16:51:13,GET /details.php?id=44 HTTP/1.1,400
10.130.2.1,2018-01-29 20:21:52,GET /home.php HTTP/1.1,302
10.129.2.1,2018-01-29 20:24:55,GET /contestsubmission.php?id=13&show=abufarhad HTTP/1.1,401
10.130.2.1,2017-11-30 16:50:08,GET /edit.php?name=Tazbinur%20Rahaman HTTP/1.1,400
10.131.0.1,2018-01-29 20:20:25,GET /home.php HTTP/1.1,302
10.129.2.1,2017-11-30 17:15:26,GET /createadmin.php HTTP/1.1,400
10.130.2.1,2017-11-30 13:16:55,GET /allsubmission.php?page=2 HTTP/1.1,200
10.131.2.1,2017-11-30 15:49:31,GET /standings.php?id=16 HTTP/1.1,200
10.128.2.1,2018-01-29 20:26:44,GET /home.php HTTP/1.1,302
10.129.2.1,2017-11-16 18:03:51,GET /profile.php?user=utshab_1603022 HTTP/1.1,400
10.129.2.1,2017-11-30 15:05:48,GET /profile.php?user=Shawon14012 HTTP/1.1,403
10.128.2.1,2018-01-29 20:17:50,GET /home.php HTTP/1.1,302
10.128.2.1,2017-11-11 19:46:54,GET /css/bootstrap.min.css HTTP/1.1,304
10.131.0.1,2017-11-14 21:01:47,GET /css/bootstrap.min.css HTTP/1.1,200
10.128.2.1,2017-11-17 05:53:36,GET /js/vendor/jquery-1.12.0.min.js HTTP/1.1,200
10.128.2.1,2017-11-30 15:45:35,POST /allsubmission.php HTTP/1.1,401
10.128.2.1,2017-11-18 06:43:03,GET /description.php?id=73 HTTP/1.1,403
10.131.2.1,2017-11-25 17:26:18,GET /profile.php?user=shawon HTTP/1.1,200
10.128.2.1,2017-11-30 03:22:03,GET /profile.php?user=m.r.saurov HTTP/1.1,401
10.131.2.1,2017-11-17 13:37:32,GET /edit.php?name=shawon HTTP/1.1,400
10.131.0.1,2017-11-30 16:14:15,GET /details.php?id=46 HTTP/1.1,200
10.129.2.1,2017-11-18 06:37:05,GET /archive.php HTTP/1.1,200
10.131.0.1,2017-11-30 16:48:14,GET /js/vendor/jquery-1.12.0.min.js HTTP/1.1,400
10.131.0.1,2017-11-12 12:43:56,GET /css/style.css HTTP/1.1,400
10.128.2.1,2017-11-25 19:27:20,GET /login.php HTTP/1.1,200
10.131.2.1,2017-12-20 18:45:21,POST /profile.php?user=shawon HTTP/1.1,400
10.128.2.1,2017-11-11 19:47:16,GET /showcode.php?id=281&nm=shawon HTTP/1.1,200
10.131.2.1,2017-11-30 15:52:12,GET /djs/vendor/bootstrap-datetimepicker.js HTTP/1.1,403
10.128.2.1,2017-11-29 17:35:39,GET /compiler.php HTTP/1.1,200
10.129.2.1,2017-11-30 15:48:38,GET /fonts/fontawesome-webfont.woff2?v=4.6.3 HTTP/1.1,200
10.129.2.1,2017-11-30 15:01:12,GET /showcode.php?id=283&nm=ashadullah HTTP/1.1,403
10.128.2.1,2018-01-18 16:59:32,GET /archive.php HTTP/1.1,200
10.131.0.1,2017-12-21 15:44:40,GET /contestsubmit.php?id=44 HTTP/1.1,403
10.131.2.1,2017-11-30 15:36:46,GET /description.php?name=Google%20feeling%20lucky. HTTP/1.1,400
10.131.2.1,2017-12-03 10:19:09,GET /login.php HTTP/1.1,200
10.128.2.1,2017-11-30 15:51:04,GET /css/style.css HTTP/1.1,200
10.129.2.1,2017-11-23 18:46:20,GET /djs/vendor/bootstrap-datetimepicker.js HTTP/1.1,403
10.130.2.1,2017-11-30 17:05:38,GET /contestproblem.php?name=ncpc_ruet HTTP/1.1,400
10.131.0.1,2017-12-01 10:50:19,GET /showcode.php?id=294&nm=Rakib_1603065 HTTP/1.1,403
10.130.2.1,2017-12-20 18:45:21,GET /contestproblem.php?name=ncpc_ruet HTTP/1.1,400
10.129.2.1,2017-11-29 16:44:25,GET /contestsubmission.php?id=13 HTTP/1.1,200
10.128.2.1,2017-11-30 19:29:26,GET /css/bootstrap.min.css HTTP/1.1,200
10.129.2.1,2017-11-17 14:54:58,GET /login.php HTTP/1.1,200
10.131.2.1,2018-01-29 20:21:41,GET /description.php?id=55 HTTP/1.1,403
10.131.2.1,2017-11-17 19:39:37,GET /profile.php?user=xyz_xyz HTTP/1.1,401
10.130.2.1,2017-12-13 11:53:16,GET /bootstrap-3.3.7/js/bootstrap.min.js HTTP/1.1,200
10.130.2.1,2017-11-30 14:59:02,GET /countdown.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200
10.131.0.1,2017-11-30 16:05:24,GET /contestsubmission.php?id=13&show=abufarhad HTTP/1.1,403
10.128.2.1,2017-11-26 18:26:42,GET /contestsubmission.php?id=3 HTTP/1.1,401
10.130.2.1,2017-12-16 19:12:05,GET /css/style.css HTTP/1.1,400
10.131.0.1,2017-11-30 07:06:51,GET /showcode.php?id=284&nm=xyz_xyz HTTP/1.1,401
10.128.2.1,2017-12-18 19:02:14,GET /showcode.php?id=287&nm=Riyal_RUET HTTP/1.1,403
10.129.2.1,2017-11-17 19:40:46,GET /dcss/bootstrap-datetimepicker.min.css HTTP/1.1,401
10.128.2.1,2017-11-11 19:39:49,POST /login.php HTTP/1.1,403
10.131.0.1,2017-12-15 08:55:01,POST /action.php HTTP/1.1,302
10.130.2.1,2017-12-01 06:11:34,GET /login.php HTTP/1.1,200
10.131.0.1,2017-11-30 15:07:53,GET /contestsubmission.php?id=13&show=AYSrizon HTTP/1.1,401
10.131.2.1,2017-11-17 13:37:21,GET / HTTP/1.1,302
10.128.2.1,2018-01-29 20:21:31,GET /archive.php HTTP/1.0,403
10.131.2.1,2017-12-01 17:02:35,GET /profile.php?user=sammm HTTP/1.1,403
10.131.0.1,2017-11-12 12:38:44,GET /css/font-awesome.min.css HTTP/1.1,304
10.131.0.1,2017-12-18 11:57:33,GET /css/style.css HTTP/1.1,200
10.131.0.1,2017-12-16 21:37:34,GET /details.php?name=Factorial%20Factorization&cod=16 HTTP/1.1,400
10.128.2.1,2017-12-16 06:49:57,GET /css/style.css HTTP/1.1,200
10.130.2.1,2017-11-17 05:53:36,GET /css/main.css HTTP/1.1,200
10.128.2.1,2017-11-30 16:02:13,GET /contestsubmission.php?id=16 HTTP/1.1,403
10.131.0.1,2017-12-17 01:24:28,GET / HTTP/1.1,302
10.130.2.1,2017-11-17 13:38:39,GET /contestsubmission.php?id=16&show=Tasnim_1610007 HTTP/1.1,403
10.131.2.1,2017-11-23 07:25:51,GET /showcode.php?id=284&nm=xyz_xyz HTTP/1.1,400
10.131.2.1,2017-11-25 11:11:19,GET /djs/vendor/bootstrap-datetimepicker.js HTTP/1.1,403
10.128.2.1,2018-01-29 20:21:45,GET /login.php HTTP/1.1,200
10.129.2.1,2018-01-29 20:26:24,GET /description.php?id=76 HTTP/1.1,403
10.129.2.1,2017-11-20 04:47:03,GET /css/bootstrap.min.css HTTP/1.1,200
10.129.2.1,2017-11-30 17:00:07,GET /contestsubmission.php?id=3&show=shawon HTTP/1.1,403
10.129.2.1,2017-11-21 17:32:40,GET /index.php HTTP/1.1,401
10.128.2.1,2017-11-30 17:15:20,GET /details.php?id=44 HTTP/1.1,401
10.130.2.1,2017-12-15 22:19:47,GET /profile.php?user=Riyal_RUET HTTP/1.1,401
10.131.2.1,2017-11-29 14:06:05,GET /profile.php?user=xyz HTTP/1.1,400
10.130.2.1,2017-12-20 15:44:29,GET /login.php HTTP/1.1,200
10.131.2.1,2017-11-16 00:20:24,GET /login.php HTTP/1.1,200
10.129.2.1,2017-11-17 16:05:18,GET /showcode.php?id=289&nm=Rakib_1603065 HTTP/1.1,400
10.128.2.1,2018-01-29 20:26:30,GET /home.php HTTP/1.1,302
10.131.0.1,2017-11-30 16:40:07,POST /archive.php HTTP/1.1,401
